"X.Y..m..d","DANISH"
"1985-11-19",1.055
"1985-11-27",1.282
"1985-11-29",1.3
"1985-12-03",1.3
"1985-12-04",1.422078
"1985-12-06",1
"1985-12-07",1.2
"1985-12-08",1.85
"1985-12-10",1.18
"1985-12-11",1.043
"1985-12-11",1
"1985-12-11",1.6
"1985-12-11",5.6
"1985-12-16",1.8
"1985-12-18",2.5
"1985-12-20",1.75
"1985-12-29",1.45
"1986-01-02",1.460945034
"1986-01-03",1.157184185
"1986-01-04",1.495756991
"1986-01-05",5.207328833
"1986-01-07",3.683702989
"1986-01-09",1.446480231
"1986-01-11",1.038657666
"1986-01-12",1.253616201
"1986-01-13",1.06075217
"1986-01-13",1.398264224
"1986-01-14",1.398264224
"1986-01-14",2.410800386
"1986-01-16",1.441851495
"1986-01-16",1.639344262
"1986-01-19",1.050626808
"1986-01-21",1.755062681
"1986-01-24",4.484088717
"1986-01-27",1.677917068
"1986-01-27",1.06075217
"1986-01-30",1
"1986-01-31",3.082931533
"1986-02-01",1.277724204
"1986-02-04",1.207328833
"1986-02-04",1.928640309
"1986-02-05",1.00289296
"1986-02-05",1.089681774
"1986-02-07",1.758129219
"1986-02-11",1.446480231
"1986-02-12",1.591128255
"1986-02-12",1.108968177
"1986-02-13",1.023109932
"1986-02-14",2.00096432
"1986-02-15",1.314310511
"1986-02-16",2.068466731
"1986-02-16",3.085824494
"1986-02-18",6.798457088
"1986-02-19",1.639344262
"1986-02-21",1.639344262
"1986-02-28",1.229508197
"1986-02-28",1.735776278
"1986-02-28",2.823416586
"1986-03-01",2.507232401
"1986-03-03",1.866739634
"1986-03-03",4.43587271
"1986-03-04",1.928640309
"1986-03-04",1.06075217
"1986-03-05",1.741465767
"1986-03-07",3.085824494
"1986-03-08",12.05400193
"1986-03-08",1.157184185
"1986-03-09",2.410800386
"1986-03-10",1.558341369
"1986-03-16",1.350048216
"1986-03-19",3.182256509
"1986-03-19",1.900663452
"1986-03-19",2.31436837
"1986-03-22",3.707810993
"1986-03-23",3.206364513
"1986-03-30",1.06075217
"1986-04-01",1.446480231
"1986-04-02",1.157184185
"1986-04-02",5.207328833
"1986-04-02",3.664416586
"1986-04-03",1.659228544
"1986-04-03",2.507232401
"1986-04-07",3.191899711
"1986-04-07",16.44165863
"1986-04-08",1.082931533
"1986-04-08",2.410800386
"1986-04-10",3.66924783
"1986-04-10",1.181292189
"1986-04-10",29.02603664
"1986-04-11",4.918032787
"1986-04-11",1.148505304
"1986-04-16",1.542912247
"1986-04-17",1.567020251
"1986-04-18",1.253616201
"1986-04-19",1.542912247
"1986-04-22",1.832208293
"1986-04-24",1.663452266
"1986-04-26",1.277724204
"1986-04-27",2.4435892
"1986-04-28",2.892960463
"1986-04-30",3.134040501
"1986-05-01",2.603664417
"1986-05-02",3.789778206
"1986-05-03",1.902603664
"1986-05-03",3.770438766
"1986-05-05",1.166827387
"1986-05-06",1.18900675
"1986-05-07",1.321118611
"1986-05-12",1.735776278
"1986-05-12",12.53616201
"1986-05-13",1.321118611
"1986-05-15",1.157184185
"1986-05-16",5.785920926
"1986-05-21",1.832208293
"1986-05-21",1.388979749
"1986-05-22",1.205400193
"1986-05-24",1.108968177
"1986-05-28",1.729357763
"1986-05-30",1.639344262
"1986-06-01",1.087648023
"1986-06-06",1.542912247
"1986-06-09",1.432015429
"1986-06-10",2.169720347
"1986-06-14",5.400192864
"1986-06-20",5.785920926
"1986-06-22",1.350048216
"1986-06-22",6.075216972
"1986-06-26",18.32208293
"1986-06-26",1.157184185
"1986-06-29",1.591128255
"1986-06-30",1.928640309
"1986-06-30",1.446480231
"1986-06-30",1.677917068
"1986-06-30",1.157184185
"1986-07-01",1.010998071
"1986-07-01",2.844744455
"1986-07-02",1.735776278
"1986-07-04",1.150433944
"1986-07-05",2.507232401
"1986-07-06",2.892960463
"1986-07-08",2.097396336
"1986-07-11",2.086499518
"1986-07-13",1.446480231
"1986-07-15",2.150289296
"1986-07-17",1.122092575
"1986-07-18",1.658630665
"1986-07-20",1.697203472
"1986-07-22",1.591128255
"1986-07-22",5.785920926
"1986-07-22",1.055930569
"1986-07-30",1.446480231
"1986-07-31",2.892960463
"1986-08-01",1.157184185
"1986-08-01",1.120540019
"1986-08-03",1.157184185
"1986-08-03",1.203375121
"1986-08-04",5.593056895
"1986-08-04",1.432979749
"1986-08-04",1.264320154
"1986-08-05",1.399228544
"1986-08-07",1.147703954
"1986-08-13",1.23823433
"1986-08-15",1.759884282
"1986-08-16",1.542912247
"1986-08-16",2.121504339
"1986-08-17",1.542912247
"1986-08-18",1.253616201
"1986-08-18",1.928640309
"1986-08-22",1.330761813
"1986-08-28",1.928640309
"1986-08-30",1.108968177
"1986-09-02",2.025072324
"1986-09-03",8.678881389
"1986-09-07",2.217936355
"1986-09-07",1.301832208
"1986-09-08",1.123896818
"1986-09-09",1.727579556
"1986-09-09",1.37415622
"1986-09-10",1.00695757
"1986-09-12",8.100289296
"1986-09-13",1.00289296
"1986-09-13",1.171648987
"1986-09-16",10.27000964
"1986-09-17",1.271395371
"1986-09-17",2.892960463
"1986-09-18",3.345232401
"1986-09-20",1.06075217
"1986-09-20",2.892960463
"1986-09-22",1.121504339
"1986-09-24",1.697203472
"1986-09-24",1.716489875
"1986-09-25",1.1024108
"1986-09-26",17.06846673
"1986-09-27",2.603664417
"1986-09-28",1.253616201
"1986-09-28",3.567984571
"1986-09-30",1.494696239
"1986-10-03",1.639344262
"1986-10-03",1.722275796
"1986-10-03",2.351012536
"1986-10-03",1.68756027
"1986-10-03",1.470588235
"1986-10-06",2.31436837
"1986-10-06",1.253616201
"1986-10-07",1.144429122
"1986-10-11",1.205400193
"1986-10-15",2.602700096
"1986-10-16",2.941793635
"1986-10-17",2.181292189
"1986-10-19",1.446480231
"1986-10-23",4.821600771
"1986-10-26",3.837994214
"1986-10-26",1.350048216
"1986-10-28",1.542912247
"1986-10-28",1.157184185
"1986-10-29",1.928640309
"1986-10-30",2.242044359
"1986-10-30",1.263259402
"1986-10-30",1.012536162
"1986-10-31",1.928640309
"1986-11-03",1.137897782
"1986-11-03",1.037608486
"1986-11-04",1.253616201
"1986-11-06",2.18756027
"1986-11-07",4.767295082
"1986-11-08",1.542912247
"1986-11-09",1.06075217
"1986-11-10",2.75216972
"1986-11-24",3.182256509
"1986-11-24",1.446480231
"1986-11-26",1.928640309
"1986-11-29",1.591128255
"1986-12-01",3.085824494
"1986-12-02",4.098360656
"1986-12-03",1.880424301
"1986-12-04",2.410800386
"1986-12-04",1.012536162
"1986-12-05",1.928640309
"1986-12-07",1.06075217
"1986-12-12",1.639344262
"1986-12-13",1.128254581
"1986-12-13",1.446480231
"1986-12-14",1.446480231
"1986-12-18",2.892960463
"1986-12-18",1.388621022
"1986-12-21",1.639344262
"1986-12-22",2.022179364
"1986-12-23",1.705159113
"1986-12-24",1.051108968
"1986-12-25",17.74349084
"1986-12-27",1.157184185
"1986-12-28",3.857280617
"1986-12-29",1.705159113
"1986-12-29",1.350048216
"1986-12-30",5.496624879
"1987-01-01",1.023191095
"1987-01-01",1.304267161
"1987-01-02",1.066790353
"1987-01-05",1.80890538
"1987-01-07",3.246753247
"1987-01-08",1.417439703
"1987-01-09",2.490723562
"1987-01-09",1.011131725
"1987-01-09",2.971243043
"1987-01-10",3.004638219
"1987-01-11",1.420222635
"1987-01-11",2.233766234
"1987-01-11",1.397959184
"1987-01-11",2.319109462
"1987-01-11",2.852504638
"1987-01-12",1.994434137
"1987-01-12",1.742115028
"1987-01-13",1.646567718
"1987-01-14",2.97309833
"1987-01-14",1.113172542
"1987-01-16",1.484230056
"1987-01-17",1.113172542
"1987-01-18",1.149350649
"1987-01-19",3.184601113
"1987-01-19",2.226345083
"1987-01-19",3.896103896
"1987-01-21",1.437847866
"1987-01-21",2.368274583
"1987-01-22",1.021335807
"1987-01-22",1.020408163
"1987-01-24",2.736549165
"1987-01-24",23.283859
"1987-01-25",1.391465677
"1987-01-25",1.391465677
"1987-01-26",2.040816327
"1987-01-26",1.020408163
"1987-01-30",2.153061224
"1987-02-02",1.066790353
"1987-02-06",1.391465677
"1987-02-06",1.459183673
"1987-02-09",4.990723562
"1987-02-09",1.057513915
"1987-02-10",4.128014842
"1987-02-11",1.076994434
"1987-02-12",1.502782931
"1987-02-13",1.021335807
"1987-02-15",4.5
"1987-02-16",3.107606679
"1987-02-18",2.254174397
"1987-02-19",1.757884972
"1987-02-21",1.398886827
"1987-02-22",1.252319109
"1987-02-25",4.498144712
"1987-02-27",2.41187384
"1987-03-02",2.105751391
"1987-03-02",3.188311688
"1987-03-05",3.684601113
"1987-03-07",1.576994434
"1987-03-08",1.651205937
"1987-03-08",2.523191095
"1987-03-11",1.669758813
"1987-03-12",1.90445269
"1987-03-20",1.85528757
"1987-03-22",1.623376623
"1987-03-26",1.85528757
"1987-03-28",2.319109462
"1987-03-29",1.437847866
"1987-03-30",3.038033395
"1987-03-30",1.256957328
"1987-04-01",1.244897959
"1987-04-01",3.896103896
"1987-04-02",1.113172542
"1987-04-04",1.280148423
"1987-04-05",6.586270872
"1987-04-06",1.085343228
"1987-04-06",1.606679035
"1987-04-07",1.298701299
"1987-04-09",1.762523191
"1987-04-13",1.113172542
"1987-04-17",1.250463822
"1987-04-17",1.235621521
"1987-04-18",1.113172542
"1987-04-24",4.823747681
"1987-04-24",2.425788497
"1987-04-25",3.147495362
"1987-04-26",1.618738404
"1987-04-27",1.521335807
"1987-04-28",1.85528757
"1987-04-29",7.142857143
"1987-04-30",1.217068646
"1987-05-02",1.113172542
"1987-05-04",1.576994434
"1987-05-06",1.623376623
"1987-05-06",1.762523191
"1987-05-13",1.391465677
"1987-05-14",1.159554731
"1987-05-14",11.13172542
"1987-05-16",1.113172542
"1987-05-22",1.85528757
"1987-05-23",1.669758813
"1987-05-23",12.52319109
"1987-05-24",2.040816327
"1987-05-28",5.751391466
"1987-05-28",5.565862709
"1987-05-29",5.751391466
"1987-05-30",1.113172542
"1987-06-01",4.174397032
"1987-06-03",8.812615955
"1987-06-03",3.780148423
"1987-06-05",32.46753247
"1987-06-06",2.087198516
"1987-06-08",3.293135436
"1987-06-08",3.339517625
"1987-06-10",1.390538033
"1987-06-11",1.623376623
"1987-06-13",4.452690167
"1987-06-14",1.05380334
"1987-06-16",1.391465677
"1987-06-24",1.391465677
"1987-06-25",1.669758813
"1987-06-25",1.690166976
"1987-07-01",1.317254174
"1987-07-06",4.406307978
"1987-07-06",1.391465677
"1987-07-06",2.133580705
"1987-07-08",1.20593692
"1987-07-12",1.363636364
"1987-07-15",2.397959184
"1987-07-17",3.246753247
"1987-07-19",1.069573284
"1987-07-28",2.875695733
"1987-07-30",1.020408163
"1987-07-30",1.113172542
"1987-08-04",1.816326531
"1987-08-06",1.356215213
"1987-08-07",1.484230056
"1987-08-07",2.782931354
"1987-08-11",1.614100186
"1987-08-17",29.03710575
"1987-08-18",18.5528757
"1987-08-22",2.504638219
"1987-08-24",3.06122449
"1987-08-25",1.16419295
"1987-09-02",1.113172542
"1987-09-06",1.363636364
"1987-09-09",1.07606679
"1987-09-12",1.512059369
"1987-09-15",1.847866419
"1987-09-15",16.88311688
"1987-09-16",1.391465677
"1987-09-18",1.901669759
"1987-09-18",1.448979592
"1987-09-19",1.768089054
"1987-09-19",1.020408163
"1987-09-21",1.579777365
"1987-09-22",1.20593692
"1987-09-24",1.516697588
"1987-09-24",1.020408163
"1987-09-24",1.85528757
"1987-09-27",1.20593692
"1987-09-28",1.020408163
"1987-09-30",1.224489796
"1987-10-03",1.004638219
"1987-10-03",7.792207792
"1987-10-03",1.349721707
"1987-10-05",27.82931354
"1987-10-05",4.174397032
"1987-10-06",5.899814471
"1987-10-08",1.006493506
"1987-10-11",1.50742115
"1987-10-11",1.20593692
"1987-10-12",1.113172542
"1987-10-12",12.0593692
"1987-10-14",2.319109462
"1987-10-16",3.339517625
"1987-10-17",1.159554731
"1987-10-18",2.372912801
"1987-10-19",1.096474954
"1987-10-20",1.104823748
"1987-10-22",1.252319109
"1987-10-24",3.650278293
"1987-10-25",1.391465677
"1987-10-26",1.298701299
"1987-10-27",6.307977737
"1987-10-30",9.461966605
"1987-10-30",2.875695733
"1987-10-31",1.683673469
"1987-11-01",3.481447124
"1987-11-01",7.606679035
"1987-11-03",1.391465677
"1987-11-05",3.896103896
"1987-11-06",1.125231911
"1987-11-07",11.59554731
"1987-11-08",3.076994434
"1987-11-11",2.115027829
"1987-11-14",1.85528757
"1987-11-15",1.756957328
"1987-11-16",1.484230056
"1987-11-18",3.06122449
"1987-11-21",1.576994434
"1987-11-29",1.734693878
"1987-12-02",1.762523191
"1987-12-02",1.289424861
"1987-12-06",1.468460111
"1987-12-07",5.194805195
"1987-12-07",1.948051948
"1987-12-09",4.118738404
"1987-12-09",4.962894249
"1987-12-12",5.102040816
"1987-12-12",1.345083488
"1987-12-12",1.075139147
"1987-12-13",7.101113173
"1987-12-13",2.070500928
"1987-12-14",2.41187384
"1987-12-14",1.237476809
"1987-12-16",2.040816327
"1987-12-17",1.298701299
"1987-12-17",2.894248609
"1987-12-17",1.066790353
"1987-12-19",1.391465677
"1987-12-19",1.530612245
"1987-12-20",1.048237477
"1987-12-23",1.178107607
"1987-12-29",1.345083488
"1987-12-30",2.040816327
"1987-12-31",1.669758813
"1988-01-01",1.618456078
"1988-01-01",1.027506655
"1988-01-03",16.41526176
"1988-01-04",1.508429459
"1988-01-08",1.685891748
"1988-01-10",1.330967169
"1988-01-15",2.30700976
"1988-01-19",1.92014197
"1988-01-20",3.771073647
"1988-01-21",1.15350488
"1988-01-22",5.094055013
"1988-01-23",2.956521739
"1988-01-23",1.798580302
"1988-01-23",1.552795031
"1988-01-25",1.330967169
"1988-01-26",1.887311446
"1988-01-29",1.774622893
"1988-01-30",1.330967169
"1988-02-01",6.015971606
"1988-02-06",3.261756877
"1988-02-09",1.166814552
"1988-02-10",2.520851819
"1988-02-11",1.293700089
"1988-02-14",18.42413487
"1988-02-17",1.064773736
"1988-02-19",1.955634428
"1988-02-19",2.040816327
"1988-02-21",7.985803017
"1988-02-22",3.49689441
"1988-02-29",6.511091393
"1988-02-29",1.259982254
"1988-03-02",1.853593611
"1988-03-03",1.552795031
"1988-03-07",1.267080745
"1988-03-08",2.129547471
"1988-03-09",2.706299911
"1988-03-12",1.552795031
"1988-03-12",1.330967169
"1988-03-14",1.467613132
"1988-03-14",2.30700976
"1988-03-18",1.90771961
"1988-03-19",1.242236025
"1988-03-21",1.211180124
"1988-03-24",1.996450754
"1988-03-25",38.15439219
"1988-04-06",2.129547471
"1988-04-09",2.48447205
"1988-04-12",1.690328305
"1988-04-13",1.765749778
"1988-04-14",1.538598048
"1988-04-14",1.685891748
"1988-04-16",1.242236025
"1988-04-19",1.330967169
"1988-04-20",1.982253771
"1988-04-20",1.863354037
"1988-04-23",1.885536823
"1988-04-24",5.210292813
"1988-04-24",1.15350488
"1988-04-24",1.788819876
"1988-04-26",5.767524401
"1988-04-26",1.330967169
"1988-04-26",6.832298137
"1988-04-29",1.36202307
"1988-04-29",3.549245785
"1988-04-30",1.375332742
"1988-04-30",2.30700976
"1988-05-08",2.661934339
"1988-05-08",7.542147294
"1988-05-09",5.681455191
"1988-05-09",9.228039042
"1988-05-11",1.080745342
"1988-05-11",1.612244898
"1988-05-12",1.242236025
"1988-05-12",1.356699201
"1988-05-12",1.508429459
"1988-05-13",2.30700976
"1988-05-15",1.375332742
"1988-05-16",1.552795031
"1988-05-17",27.33806566
"1988-05-19",1.237799468
"1988-05-23",1.192546584
"1988-05-25",1.277728483
"1988-05-26",1.330967169
"1988-05-26",7.542147294
"1988-05-27",2.223602484
"1988-05-27",1.15350488
"1988-05-29",1.787932564
"1988-05-29",1.437444543
"1988-05-29",6.140195209
"1988-05-30",1.616681455
"1988-05-31",2.094055013
"1988-05-31",11.80124224
"1988-06-01",2.972493345
"1988-06-03",1.952085182
"1988-06-03",2.488021295
"1988-06-05",3.992901508
"1988-06-05",2.222715173
"1988-06-05",25.28837622
"1988-06-06",2.440106477
"1988-06-06",3.726708075
"1988-06-06",3.752440106
"1988-06-10",1.641526176
"1988-06-13",1.242236025
"1988-06-15",1.242236025
"1988-06-16",4.436557232
"1988-06-21",1.064773736
"1988-06-21",1.197870453
"1988-06-24",2.395740905
"1988-06-24",10.20408163
"1988-06-29",1.774622893
"1988-06-29",2.320319432
"1988-06-29",2.30700976
"1988-07-01",1.087843833
"1988-07-01",1.142857143
"1988-07-01",1.15350488
"1988-07-01",1.866903283
"1988-07-02",2.48447205
"1988-07-04",2.573203194
"1988-07-05",1.121561668
"1988-07-06",5.989352263
"1988-07-08",2.50931677
"1988-07-09",1.328305235
"1988-07-12",1.045252884
"1988-07-14",1.387755102
"1988-07-16",1.15350488
"1988-07-18",1.286601597
"1988-07-18",1.047027507
"1988-07-19",4.614019521
"1988-07-19",20.45252884
"1988-07-19",2.218278616
"1988-07-20",5.323868678
"1988-07-26",1.216503993
"1988-07-30",7.098491571
"1988-08-08",1.330967169
"1988-08-09",1.774622893
"1988-08-10",3.01242236
"1988-08-12",47.01952085
"1988-08-15",1.100266193
"1988-08-18",2.309671695
"1988-08-21",1.145519077
"1988-08-21",1.376220053
"1988-08-22",1.142857143
"1988-08-24",2.896184561
"1988-08-24",1.774622893
"1988-08-29",1.354037267
"1988-09-01",24.57852706
"1988-09-04",2.261756877
"1988-09-05",4.436557232
"1988-09-05",1.348713398
"1988-09-06",15.88287489
"1988-09-06",1.020408163
"1988-09-08",1.262644188
"1988-09-08",2.661934339
"1988-09-09",1.051464064
"1988-09-11",1.952085182
"1988-09-14",1.357586513
"1988-09-17",1.641526176
"1988-09-18",7.542147294
"1988-09-19",2.218278616
"1988-09-19",5.501330967
"1988-09-20",2.211180124
"1988-09-22",1.477373558
"1988-09-27",1.641526176
"1988-09-27",1.020408163
"1988-10-01",3.283052351
"1988-10-04",25.9538598
"1988-10-04",1.064773736
"1988-10-08",4.081632653
"1988-10-08",2.28837622
"1988-10-17",1.100266193
"1988-10-20",2.838509317
"1988-10-20",3.194321207
"1988-10-23",1.597160603
"1988-10-28",1.774622893
"1988-10-29",1.721384206
"1988-11-02",2.333629104
"1988-11-03",4.494232476
"1988-11-05",8.873114463
"1988-11-05",2.676131322
"1988-11-07",1.1472937
"1988-11-07",1.330967169
"1988-11-10",1.508429459
"1988-11-11",1.242236025
"1988-11-14",1.109139308
"1988-11-18",6.211180124
"1988-11-19",1.73025732
"1988-11-19",1.15350488
"1988-11-20",1.055900621
"1988-11-21",1.879325643
"1988-11-23",1.401952085
"1988-11-26",1.419698314
"1988-11-27",2.715173026
"1988-12-02",4.081632653
"1988-12-02",1.752440106
"1988-12-05",1.088731145
"1988-12-06",3.549245785
"1988-12-06",1.283052351
"1988-12-08",2.173913043
"1988-12-09",2.839396628
"1988-12-12",3.371783496
"1988-12-12",1.330967169
"1988-12-14",4.614019521
"1988-12-15",10.82519965
"1988-12-16",5.767524401
"1988-12-17",1.109139308
"1988-12-17",31.05590062
"1988-12-18",3.105590062
"1988-12-18",1.330967169
"1988-12-25",1.685891748
"1988-12-26",3.992901508
"1989-01-02",1.84081287
"1989-01-03",1.282811177
"1989-01-05",5.376799323
"1989-01-09",1.361558002
"1989-01-11",1.058425064
"1989-01-11",1.00338696
"1989-01-14",2.963590178
"1989-01-15",1.270956816
"1989-01-15",1.905165114
"1989-01-17",4.233700254
"1989-01-17",1.947502117
"1989-01-19",2.911092295
"1989-01-20",24.55546147
"1989-01-21",1.227773074
"1989-01-24",1.219305673
"1989-01-24",3.268416596
"1989-01-26",4.82641829
"1989-01-26",1.6596105
"1989-01-29",1.214225233
"1989-01-31",1.016088061
"1989-02-02",1.523285351
"1989-02-02",2.684165961
"1989-02-05",1.562235394
"1989-02-06",1.121083827
"1989-02-13",1.014394581
"1989-02-14",42.09144793
"1989-02-14",1.693480102
"1989-02-14",1.640135478
"1989-02-15",1.947502117
"1989-02-15",4.657070279
"1989-02-15",1.058425064
"1989-02-18",1.116003387
"1989-02-22",1.524132091
"1989-02-23",1.392040644
"1989-02-27",1.227773074
"1989-03-04",14.39458086
"1989-03-06",1.130397968
"1989-03-07",1.744284505
"1989-03-07",1.947502117
"1989-03-08",1.185436071
"1989-03-14",2.565622354
"1989-03-16",1.148179509
"1989-03-17",2.176121931
"1989-03-19",1.33107536
"1989-03-23",20.86367485
"1989-03-23",1.894157494
"1989-03-23",2.116850127
"1989-03-24",1.651143099
"1989-03-27",1.058425064
"1989-03-27",9.229466554
"1989-04-01",1.143099069
"1989-04-03",5.927180356
"1989-04-04",1.198137172
"1989-04-05",1.774767146
"1989-04-06",1.875529213
"1989-04-09",5.66469094
"1989-04-12",1.100762066
"1989-04-14",4.149026249
"1989-04-16",1.283657917
"1989-04-17",1.058425064
"1989-04-19",2.201524132
"1989-04-20",1.289585097
"1989-04-21",1.354784081
"1989-04-23",4.416596105
"1989-04-24",1.270110076
"1989-04-26",14.39458086
"1989-04-28",2.686706181
"1989-04-28",1.693480102
"1989-04-28",1.624047417
"1989-04-30",3.386960203
"1989-05-02",4.064352244
"1989-05-03",1.301439458
"1989-05-04",1.270110076
"1989-05-06",1.553767993
"1989-05-06",1.476714649
"1989-05-07",1.189669771
"1989-05-11",1.016088061
"1989-05-11",10.13717189
"1989-05-13",2.66299746
"1989-05-13",1.045723963
"1989-05-15",3.810330229
"1989-05-18",1.270110076
"1989-05-19",1.693480102
"1989-05-21",1.481795089
"1989-05-22",1.524132091
"1989-05-23",2.963590178
"1989-05-24",1.181202371
"1989-05-24",1.565622354
"1989-05-24",3.048264183
"1989-05-25",3.33784928
"1989-05-25",1.457239627
"1989-05-26",1.016088061
"1989-05-29",4.301439458
"1989-06-02",2.032176122
"1989-06-04",4.022015241
"1989-06-05",1.121930567
"1989-06-08",1.879762913
"1989-06-11",2.201524132
"1989-06-11",1.270110076
"1989-06-12",1.734123624
"1989-06-13",1.16850127
"1989-06-13",6.773920406
"1989-06-16",1.176968671
"1989-06-17",4.50042337
"1989-06-17",2.213378493
"1989-06-21",1.016088061
"1989-06-21",1.862828112
"1989-06-23",2.201524132
"1989-06-27",1.219305673
"1989-06-27",5.715495343
"1989-06-28",6.435224386
"1989-06-28",5.50381033
"1989-06-28",2.540220152
"1989-06-28",5.080440305
"1989-06-29",5.080440305
"1989-07-03",2.032176122
"1989-07-05",4.091447925
"1989-07-06",1.901778154
"1989-07-08",4.82641829
"1989-07-10",2.132091448
"1989-07-10",1.569856054
"1989-07-13",1.253175275
"1989-07-18",1.270110076
"1989-07-18",3.099068586
"1989-07-18",1.910245555
"1989-07-20",1.295512278
"1989-07-22",2.540220152
"1989-07-23",2.487722269
"1989-07-24",2.286198137
"1989-07-24",1.405588484
"1989-07-25",1.102455546
"1989-07-26",1.016088061
"1989-07-28",3.852667231
"1989-07-28",12.80186283
"1989-07-28",1.608806097
"1989-07-30",1.524132091
"1989-07-31",1.972904318
"1989-08-02",1.270110076
"1989-08-03",1.784928027
"1989-08-04",16.08806097
"1989-08-04",1.439458086
"1989-08-04",152.4132091
"1989-08-05",1.439458086
"1989-08-05",3.130397968
"1989-08-07",6.287044877
"1989-08-08",2.777307367
"1989-08-09",1.033022862
"1989-08-10",1.016088061
"1989-08-11",14.01354784
"1989-08-18",1.270110076
"1989-08-22",1.215071973
"1989-08-23",8.367485182
"1989-08-23",1.058425064
"1989-08-23",1.117696867
"1989-08-24",3.810330229
"1989-08-25",1.100762066
"1989-08-26",1.520745131
"1989-08-27",1.487722269
"1989-08-27",3.386960203
"1989-08-28",4.657070279
"1989-08-28",2.277730737
"1989-08-29",1.041490262
"1989-08-30",1.176968671
"1989-08-30",1.524132091
"1989-08-31",1.288738357
"1989-09-04",1.270110076
"1989-09-04",3.773920406
"1989-09-09",1.198137172
"1989-09-10",2.352243861
"1989-09-11",1.066892464
"1989-09-11",1.066892464
"1989-09-11",9.398814564
"1989-09-11",1.270110076
"1989-09-14",5.770533446
"1989-09-14",1.049957663
"1989-09-14",1.536833192
"1989-09-16",1.083827265
"1989-09-18",1.879762913
"1989-09-21",1.278577477
"1989-09-22",1.354784081
"1989-09-24",3.979678239
"1989-09-25",5.249788315
"1989-09-25",1.565622354
"1989-09-25",12.70110076
"1989-09-26",4.572396274
"1989-09-27",2.921253175
"1989-09-28",1.778154107
"1989-09-29",1.524132091
"1989-09-29",11.6850127
"1989-10-01",2.116850127
"1989-10-02",1.733276884
"1989-10-02",2.540220152
"1989-10-07",1.176121931
"1989-10-20",6.011854361
"1989-10-22",32.38780694
"1989-10-23",10.58425064
"1989-10-24",1.642675699
"1989-10-24",3.386960203
"1989-10-26",1.016088061
"1989-11-10",4.868755292
"1989-11-11",1.528365792
"1989-11-12",1.100762066
"1989-11-13",1.079593565
"1989-11-13",1.693480102
"1989-11-14",18.62828112
"1989-11-15",1.731583404
"1989-11-16",3.810330229
"1989-11-16",1.100762066
"1989-11-19",1.83742591
"1989-11-20",1.016088061
"1989-11-29",4.657070279
"1989-11-29",1.314987299
"1989-11-30",1.524132091
"1989-12-03",2.286198137
"1989-12-03",1.016088061
"1989-12-05",1.885690093
"1989-12-06",1.311600339
"1989-12-06",1.227773074
"1989-12-08",1.100762066
"1989-12-09",3.386960203
"1989-12-13",1.634208298
"1989-12-14",1.013547841
"1989-12-15",1.726502964
"1989-12-18",3.810330229
"1989-12-18",2.456392887
"1989-12-19",2.686706181
"1989-12-20",1.00338696
"1989-12-22",1.015241321
"1989-12-25",1.862828112
"1989-12-29",1.083827265
"1989-12-30",2.116850127
"1989-12-30",4.149026249
"1989-12-31",1.016088061
"1989-12-31",1.016088061
"1989-12-31",1.176968671
"1990-01-01",1.877062706
"1990-01-06",1.268151815
"1990-01-08",1.356435644
"1990-01-10",7.425742574
"1990-01-12",1.134488449
"1990-01-13",1.329207921
"1990-01-17",1.287128713
"1990-01-19",1.565181518
"1990-01-20",1.072607261
"1990-01-20",2.310231023
"1990-01-24",1.094059406
"1990-01-25",2.617161716
"1990-01-26",1.99009901
"1990-01-26",1.987623762
"1990-01-30",1.155940594
"1990-01-31",3.378712871
"1990-02-05",1.2169967
"1990-02-07",1.951320132
"1990-02-08",4.125412541
"1990-02-09",1.402640264
"1990-02-09",1.02640264
"1990-02-11",1.707920792
"1990-02-12",1.237623762
"1990-02-12",3.300330033
"1990-02-18",1.278877888
"1990-02-19",2.981023102
"1990-02-20",4.075907591
"1990-02-22",3.712871287
"1990-02-26",1.237623762
"1990-02-27",1.031353135
"1990-02-27",1.454620462
"1990-03-07",1.689768977
"1990-03-10",2.367986799
"1990-03-11",3.465346535
"1990-03-12",1.237623762
"1990-03-15",1.064356436
"1990-03-17",1.423267327
"1990-03-19",1.485148515
"1990-03-20",2.475247525
"1990-03-22",1.73679868
"1990-03-23",10.99834983
"1990-03-25",1.084983498
"1990-03-27",1.155115512
"1990-03-28",1.258250825
"1990-03-29",1.897689769
"1990-04-02",1.00660066
"1990-04-02",1.108910891
"1990-04-02",1.031353135
"1990-04-03",1.320132013
"1990-04-03",1.902640264
"1990-04-04",8.250825083
"1990-04-07",1.094884488
"1990-04-08",2.887788779
"1990-04-08",2.302805281
"1990-04-09",1.735973597
"1990-04-11",3.217821782
"1990-04-13",1.084983498
"1990-04-18",1.485148515
"1990-04-18",2.499174917
"1990-04-18",4.867986799
"1990-04-20",1.105610561
"1990-04-25",12.37623762
"1990-04-25",1.74669967
"1990-04-30",3.589108911
"1990-05-01",1.021452145
"1990-05-02",3.465346535
"1990-05-03",4.537953795
"1990-05-03",5.198019802
"1990-05-04",2.675742574
"1990-05-07",1.275577558
"1990-05-07",1.650165017
"1990-05-09",3.300330033
"1990-05-09",1.320132013
"1990-05-17",1.485148515
"1990-05-18",2.5330033
"1990-05-18",3.855610561
